1, 520
2, 540
3, 560
4, 580
5, 600
6, 620
7, 640
8, 660
9, 680
10, 700
11, 720
12, 740
13, 760
14, 780
15, 800
16, 820
17, 840
18, 860
19, 880
20, 900
21, 920
22, 940
23, 960
24, 980
25, 1000
26, 1020
27, 1040
28, 1060
29, 1080
30, 1100
31, 1120
32, 1140
33, 1160
34, 1180
35, 1200
36, 1220
37, 1240
38, 1260
39, 1280
40, 1300
41, 1320
42, 1340
43, 1360
44, 1380
45, 1400
46, 1420
47, 1440
48, 1460
49, 1480
50, 1500
51, 1520
52, 1540
53, 1560
54, 1580
55, 1600
56, 1620
57, 1640
58, 1660
59, 1680
60, 1700
61, 1720
62, 1740
63, 1760
64, 1780
65, 1800
66, 1820
67, 1840
68, 1860
69, 1880
70, 3900
71, 3900
72, 3900
73, 3900
74, 3900
75, 3900
76, 3900
77, 3900
78, 3900
79, 3900
80, 3900
81, 3900
82, 3900
83, 3900
84, 3900
85, 3900
86, 3900
87, 3900
88, 3900
89, 3900
90, 3900
91, 3900
92, 3900
93, 3900
94, 3900
95, 3900
96, 3900
97, 3900
98, 3900
99, 3900
100, 3900
101, 3900
102, 3900
103, 3900
104, 3900
105, 3900
106, 3900
107, 3900
108, 3900
109, 3900
110, 3900
111, 3900
112, 3900
113, 3900
114, 3900
115, 3900
116, 3900
117, 3900
118, 3900
119, 3900
120, 3900
121, 3900
122, 3900
123, 3900
124, 3900
125, 3900
126, 3900
127, 3900
128, 3900
129, 3900
130, 3900
131, 3900
132, 3900
133, 3900
134, 3900
135, 3900
136, 3900
137, 3900
138, 3900
139, 3900
140, 3900
141, 3900
142, 3900
143, 3900
144, 3900
145, 3900
146, 3900
147, 3900
148, 3900
149, 3900
150, 3900
151, 3900
152, 3900
153, 3900
154, 3900
155, 3900
156, 3900
157, 3900
158, 3900
159, 3900
160, 3900
161, 3900
162, 3900
163, 3900
164, 3900
165, 3900
166, 3900
167, 3900
168, 3900
169, 3900
170, 3900
171, 3920
172, 3940
173, 3960
174, 3980
175, 4000
176, 4020
177, 4040
178, 4060
179, 4080
180, 4100
181, 4120
182, 4140
183, 4160
184, 4180
185, 4200
186, 4220
187, 4240
188, 4260
189, 4280
190, 4300
191, 4320
192, 4340
193, 4360
194, 4380
195, 4400
196, 4420
197, 4440
198, 4460
199, 4480
200, 4500
201, 4520
202, 4540
203, 4560
204, 4580
205, 4600
206, 4620
207, 4640
208, 4660
209, 4680
210, 4700
211, 4720
212, 4740
213, 4760
214, 4780
215, 4800
216, 4820
217, 4840
218, 4860
219, 4880
220, 4900
221, 4920
222, 4940
223, 4960
224, 4980
225, 5000
226, 5020
227, 5040
228, 5060
229, 5080
230, 5100
231, 5120
232, 5140
233, 5160
234, 5180
235, 5200
236, 5220
237, 5240
238, 5260
239, 5280
240, 5300
241, 5320
242, 5340
243, 5360
244, 5380
245, 5400
246, 5420
247, 5440
248, 5460
249, 5480
250, 5500
251, 5520
252, 5540
253, 5560
254, 5580
255, 5600
256, 5620
257, 5640
258, 5660
259, 5680
260, 5700
261, 5720
262, 5740
263, 5760
264, 5780
265, 5800
266, 5820
267, 5840
268, 5860
269, 5880
270, 5900
271, 5920
272, 5940
273, 5960
274, 5980
275, 6000
