1, 520
2, 540
3, 560
4, 580
5, 600
6, 620
7, 640
8, 660
9, 680
10, 700
11, 720
12, 740
13, 760
14, 780
15, 800
16, 820
17, 840
18, 860
19, 880
20, 900
21, 920
22, 940
23, 960
24, 980
25, 1000
26, 1020
27, 1040
28, 1060
29, 1080
30, 1100
31, 1120
32, 1140
33, 1160
34, 1180
35, 1200
36, 1220
37, 1240
38, 1260
39, 1280
40, 1300
41, 1320
42, 1340
43, 1360
44, 1380
45, 1400
46, 1420
47, 1440
48, 1460
49, 1480
50, 1500
51, 1520
52, 1540
53, 1560
54, 1580
55, 1600
56, 1620
57, 1640
58, 1660
59, 1680
60, 1700
61, 1720
62, 1740
63, 1760
64, 1780
65, 1800
66, 1820
67, 1840
68, 1860
69, 1880
70, 1900
71, 1920
72, 1940
73, 1960
74, 1980
75, 2000
76, 2020
77, 2040
78, 2060
79, 4080
80, 4080
81, 4080
82, 4080
83, 4080
84, 4080
85, 4080
86, 4080
87, 4080
88, 4080
89, 4080
90, 4080
91, 4080
92, 4080
93, 4080
94, 4080
95, 4080
96, 4080
97, 4080
98, 4080
99, 4080
100, 4080
101, 4080
102, 4080
103, 4080
104, 4080
105, 4080
106, 4080
107, 4080
108, 4080
109, 4080
110, 4080
111, 4080
112, 4080
113, 4080
114, 4080
115, 4080
116, 4080
117, 4080
118, 4080
119, 4080
120, 4080
121, 4080
122, 4080
123, 4080
124, 4080
125, 4080
126, 4080
127, 4080
128, 4080
129, 4080
130, 4080
131, 4080
132, 4080
133, 4080
134, 4080
135, 4080
136, 4080
137, 4080
138, 4080
139, 4080
140, 4080
141, 4080
142, 4080
143, 4080
144, 4080
145, 4080
146, 4080
147, 4080
148, 4080
149, 4080
150, 4080
151, 4080
152, 4080
153, 4080
154, 4080
155, 4080
156, 4080
157, 4080
158, 4080
159, 4080
160, 4080
161, 4080
162, 4080
163, 4080
164, 4080
165, 4080
166, 4080
167, 4080
168, 4080
169, 4080
170, 4080
171, 4080
172, 4080
173, 4080
174, 4080
175, 4080
176, 4080
177, 4080
178, 4080
179, 4080
180, 4100
181, 4120
182, 4140
183, 4160
184, 4180
185, 4200
186, 4220
187, 4240
188, 4260
189, 4280
190, 4300
191, 4320
192, 4340
193, 4360
194, 4380
195, 4400
196, 4420
197, 4440
198, 4460
199, 4480
200, 4500
201, 4520
202, 4540
203, 4560
204, 4580
205, 4600
206, 4620
207, 4640
208, 4660
209, 4680
210, 4700
211, 4720
212, 4740
213, 4760
214, 4780
215, 4800
216, 4820
217, 4840
218, 4860
219, 4880
220, 4900
221, 4920
222, 4940
223, 4960
224, 4980
225, 5000
226, 5020
227, 5040
228, 5060
229, 5080
230, 5100
231, 5120
232, 5140
233, 5160
234, 5180
235, 5200
236, 5220
237, 5240
238, 5260
239, 5280
240, 5300
241, 5320
242, 5340
243, 5360
244, 5380
245, 5400
246, 5420
247, 5440
248, 5460
249, 5480
250, 5500
251, 5520
252, 5540
253, 5560
254, 5580
255, 5600
256, 5620
257, 5640
258, 5660
259, 5680
260, 5700
261, 5720
262, 5740
263, 5760
264, 5780
265, 5800
266, 5820
267, 5840
268, 5860
269, 5880
270, 5900
271, 5920
272, 5940
273, 5960
274, 5980
275, 6000
